language,glottocode,id_word,id_meaning,lemma,ipa,def,morph,annotator,reference,pos
Tsez,dido1241,6800,7260,ХЪʼÁНД/А,χ-Ъʼ-Á-n-d-a,"I (-ā, -ас, -аби) вер- зила","I (-ā, -ас, -аби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6801,7261,ХЪАНД /А,χ-ʔ-a-n-d a,"III (-ā, -ас, -аби) ку- цехво стое животное","III (-ā, -ас, -аби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6802,7262,ХЪʼАНЧ,χ-Ъʼ-a-n-tʃ,"III (-ä, -ес, -иби) 1) крест 2) карт . трефы; мок. хъáнчи","III (-ä, -ес, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6803,7263,ХЪʼÁР/А,χ-Ъʼ-Á-r-a,"III (-ā, -ас//-ос, -аби // -оби) кипение; хъʼара богъа ки- петь; лъи риг хъʼара лIах вода сильно ки пи; см. шаит . хъʼеро","III (-ā, -ас//-ос, -аби // -оби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6804,7264,ХЪʼАРА/ДÁ,χ-Ъʼ-a-r-a-d-Á,"( -х, -с, -дан, -д) ки- пятить, закипеть","( -х, -с, -дан, -д)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6805,7265,ХЪʼАРДОЛ/И,χ-Ъʼ-a-r-d-o-l-i,"I (-ǟ, -ис, -би) храпу́н ; ср. шаит . хъʼердоли ; см. хIорохъу, хIулхIуч","I (-ǟ, -ис, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6806,7266,ХЪ,χ-ʔ,"’АРН/И IV (-ǟ, -ис, -би) храп, храпение; ср. шаит. хъʼерни; см. хIарни , хΙолΙу","(-ǟ, -ис, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6807,7267,ХЪʼÁР/О,χ-Ъʼ-Á-r-o,"III (-ǟ, -ос) 1) кипение 2) кипячение; см. хъʼáра , хъʼахъʼани","III (-ǟ, -ос)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6808,7268,ХЪʼАРОДÁМУ,χ-Ъʼ-a-r-o-d-Á-m-u,кипяченный; хъʼародаму лъи кипяченная вода; хъʼародаму гъʼа кипяченное м о- локо; хъʼародаму лъäлъер хIакIо кура положить хинкалы в кип я- щую воду ; ср. шаит . хъеродаму ; см. бобору,,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6809,7269,ХЪʼАРОЛI/Á,χ-Ъʼ-a-r-o-l-Á,"( -их, -ис, -ан, -о) 1) кипеть, закипеть; лъи хъʼаро - лIих вода кипит 2) перен. сильно переживать; рокIу хъʼаролIих (// рокIулъ хъʼаро богъхо ) сильно переживает ( букв. сердце кипит)","( -их, -ис, -ан, -о)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6810,7270,ХЪʼАРОЛIИР/Á,χ-Ъʼ-a-r-o-l-i-r-Á,"( -хо, -си, -ан, - ø) кипятить; энийа гъʼа хъʼаро - лIир си мать вскипятила молоко; шекьу хъʼа ролIира кипятить б е- лье; асах. хъвʼахъвʼалIирá","( -хо, -си, -ан, - ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6811,7271,ХЪʼАРОЛIИРЕР/Á,χ-Ъʼ-a-r-o-l-i-r-e-r-Á,"(-хо, -си, -ан, -ø) понуд. II от хъʼаролIирá; мок. хъвʼахъвʼалIирерá","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6812,7272,ХЪʼАРШИНÁВ,χ-Ъʼ-a-r-ʃ-i-n-Á-w,"I (-ä, -ес//-с) хваршинец; мок. хъвʼаршинáв","I (-ä, -ес//-с)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6813,7273,ХЪʼАРШИНÁЙ,χ-Ъʼ-a-r-ʃ-i-n-Á-j,"II (-ä, -ес//-с) хваршинка; мок. хъвʼаршинáй","II (-ä, -ес//-с)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6814,7274,ХЪʼАРШИН/БИ,χ-Ъʼ-a-r-ʃ-i-n-b-i,"( -за, -зас) хвар- шинцы ( одна из бесписьменных на - родностей цезской (дидойской) язы- ковой подгруппы Дагестана ); хъʼар - шинзас мец хваршинский язык; мок. хъвʼаршинзи ; см. тухиби// тухизи","( -за, -зас)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6815,7275,ХЪʼАТ /У,χ-Ъʼ-a-t u,"II (-ā, -ус, -уби) цар а- пина (ногтями); см. гъ’от , мʼолъу, хосу, хъачу","II (-ā, -ус, -уби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6816,7276,ХЪʼАЧÁНА,χ-Ъʼ-a-tʃ-Á-n-a,"глухой; хъʼачана кид глухая девочка; хъʼачана ода глушить, делать глухим; хъʼачана охъа глохнуть, стать глухим; ср. шаит хъачури ; см. бохъÓ но, гIин - къÁв, эIлIов",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6817,7277,ХЪʼАЧАНИКI/Á,χ-Ъʼ-a-tʃ-a-n-i-k-Á,"(-хо, -си, -ан, - ø) делать глухим, глушить","(-хо, -си, -ан, - ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6818,7278,ХЪʼАЧАНИКI/РÁ,χ-Ъʼ-a-tʃ-a-n-i-k-r-Á,"(-ерхо, -ерси, -еран, -ер) понуд делать глухим, глушить","(-ерхо, -ерси, -еран, -ер)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6819,7279,ХЪʼАЧАНИКIРЕР/Á,χ-Ъʼ-a-tʃ-a-n-i-k-r-e-r-Á,"(-хо, -си, -ан, -ø) понуд. II от хъʼачаникIрá","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6820,7280,ХЪʼАЧАНИЛЪ/Á,χ-Ъʼ-a-tʃ-a-n-i-l-ʔ-Á,"(-хо, -си, -ан, -ø) стать глухим, глохнуть; рукI- йохъ хъʼачанилъа стать глухим от взрыва, оглушить кого-л.","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6821,7281,ХЪАЧАНЛЪ /И,χ-ʔ-a-tʃ-a-n-l-ʔ i,"IV (-ǟ, -ис, -би) тугоу́хость ; см. гIинкълъи ,","IV (-ǟ, -ис, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6822,7282,ХЪʼАЧIÁВ,χ-Ъʼ-a-tʃ-Á-w,"(мн. -тIа) 1) грубый, жестокий; хъʼачIав жекIу грубый 481 (жестокий) человек; хъʼачIав х а- бар (//кIалъай ) а) грубое высту п- ление б) грубый выпад 2) грубый, жесткий; хъʼачIав мешолга жёст- кая борода; хъʼачIав бохъа а) стать грубым (жестоким) б) стать грубым (ж ёстким) ; см. зомху",(мн. -тIа),Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6823,7283,ХЪʼАЧI,χ-Ъʼ-a-tʃ,": хъʼачI б одÁ III 1) делать грубым (жестоким) 2) делать жёстким (щетинистым) 3) вскл о- кочить, взлохматить",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6823,7284,ХЪʼАЧI,χ-Ъʼ-a-tʃ,": хъʼачI б охъÁ III 1) быть (стать) грубым (жестоким) 2) быть жёстким, щетиниться 3) быть (стать) всклокоченным; несис к о- ди хъʼачI бохъäси его волосы всклокочены ; см. сумир ута",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6824,7285,ХЪʼÁЧIГО,χ-Ъʼ-Á-tʃ-ɡ-o,"нареч. грубо, жестоко; жо хъʼачIго хабарйас он грубо разговаривает; хъʼачIго жаваб те - лIа грубо отвечать",,Maiia Alimova,Khalilov 2024,adverb
Tsez,dido1241,6825,7286,ХЪʼÁЧIЛЪ/И,χ-Ъʼ-Á-tʃ-l-ʔ-i,"IV (-ǟ, -ис, -иби) грубость; жестокость; хъʼачIлъи йолъǟси жекIу грубый (жестокий) человек; хъʼачIлъи рикара пока- зать грубость (жестокость)","IV (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6826,7287,ХЪʼАШ/Á,χ-Ъʼ-a-ʃ-Á,"(-их, -ис, -ан, -о) рас- светать, наступить ( об утре ); гъу- ди хъʼашис наступило утро , рас- свело ; ср. шаит . хъеша; см. чIура","(-их, -ис, -ан, -о)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6826,7288,ХЪʼАШ/Á,χ-Ъʼ-a-ʃ-Á,"(-их, -ис, -ан, -о) стать пьяным, пьянеть; жо жʼа - хъулъ хъʼа шäси йолъ он сегодня пьяный [ есть]; ср. сакI илъе охъа","(-их, -ис, -ан, -о)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6827,7289,ХЪ,χ-ʔ,"’АШИКI /РА (-ерхо, -ерси, -еран, -ер) понуд . делать светлым, освещать","(-ерхо, -ерси, -еран, -ер)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6827,7290,ХЪ,χ-ʔ,"’АШИКIРЕР /А (-хо, -си, -ан, -ø) понуд. II от хъʼашикIа","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6828,7291,ХЪʼАШИР/Á,χ-Ъʼ-a-ʃ-i-r-Á,"(-хо, -си, -ан, -ø) понуд. пьянить","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6829,7292,ХЪʼАШИРЕР/Á,χ-Ъʼ-a-ʃ-i-r-e-r-Á,"(-хо, -си, -ан, -ø) понуд. II от хъашира","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6830,7293,ХЪʼÁШ/О,χ-Ъʼ-Á-ʃ-o,"IV (-ā, -ос, -оби) не- обходимое пропитание, пища, еда (на дальнюю дорогу ); см. мочIо ХЪʼÁШО -ГÉД/О IV ( -ā, -ос, -оби) собир . пропитание, пища, еда (на дорогу ); бецǟрце хъʼашо -гедо пропитание (еда) на месяц; хъʼа- шо-гедо эра ставить пропитание на дорогу; см. хъʼáшо","IV (-ā, -ос, -оби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6831,7294,ХЪʼАШÓД,χ-Ъʼ-a-ʃ-Ó-d,"нареч. в обед, в по л- день; см. хъʼашодер",,Maiia Alimova,Khalilov 2024,adverb
Tsez,dido1241,6832,7295,ХЪʼАШОДЕ Р,χ-Ъʼ-a-ʃ-o-d-e r,"нареч . в полдень, до обеда ; см. хъʼашод",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6833,7296,ХЪʼАШОДЕРСИ,χ-Ъʼ-a-ʃ-o-d-e-r-s-i,"предобеденный, дообеденный ; хъʼашодерси заман дообеденное время",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6834,7297,ХЪʼАШОДЕС,χ-Ъʼ-a-ʃ-o-d-e-s,обеденный; хъʼа- шодес мих обеденное время ; хъʼа- шодес беша обеденная пища ( еда),,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6835,7298,ХЪВʼÁЛ/И//ХЪʼÁЛ/И,χ-ʔ-w-Á-l-i χ-Ъʼ-Á-l-i,"III (-ǟ, - ис, -иби) анат . 1) сустав ( соеди- няющий голень со стопой ) 2) шаит. голень","III (-ǟ, - ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6836,7299,ХЪВ,χ-ʔ-w,’АЛИ́Х нареч . 1) на лодыжке 2) на суставе (соединящий голень со стопой ),,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6836,7300,ХЪВ,χ-ʔ-w,"’АХЪВ’АЛI /Á (-их, -ис, ан, - и) кипеть; см. гъвʼагъвʼал Ιа, бо- бори кIа хъʼеролIа","(-их, -ис, ан, - и)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6836,7301,ХЪВ,χ-ʔ-w,"’АХЪВ ’АЛIИР/Á (-хо, -си, -ан, -ø) понуд . кипятить","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6837,7302,ХЪВʼАШК,χ-ʔ-w-a-ʃ-k,"I (-ǟ, -ис, -иби) паршивый человек, паршивец","I (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6838,7303,ХЪʼЕЙЕЛ/И,χ-Ъʼ-e-j-e-l-i,"III (-ǟ, -ис, -иби) анат . зайчонок ; см. хъʼа","III (-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6839,7304,ХЪʼЕЛ,χ-Ъʼ-e-l,"IV (-йа, -йос, -йаби ) хво- рост; сухие дрова, сушняк ♦ ми дǟр хъʼел родис ты мне подлянку устроил; см. хъʼел -меш","IV (-йа, -йос, -йаби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6840,7305,ХЪʼЕЛ -МЕШ,χ-Ъʼ-e-l -m-e-ʃ,"IV (-йа, -йос, -йа- би) собир . валежник, хворост; с у- хие ветви (деревья); см. хъʼел","IV (-йа, -йос, -йа- би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6841,7306,ХЪ,χ-ʔ,"’ИЛĀГЪОРСИ 1) неверный, лживый 2) несправедливый 3) упрямый ; см. гьересийа в",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6842,7307,ХЪʼИЛ ÄСИ,χ-Ъʼ-i-l A-̈-s-i,упрямый; хъʼилäси жекIу упрямый человек,,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6843,7308,ХЪʼИЛЙ/А,χ-Ъʼ-i-l-j-a,"III ( -ā, -ас, -аби) прут; мейес хъʼилйа березовый 482 прут; хъʼилйа бокIа ударить пр у- том; мок. гъʼилйа , жомотIу","III ( -ā, -ас, -аби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6844,7309,ХЪʼИЛО,χ-Ъʼ-i-l-o,"(Р) нареч. 1) неверно, неправильно; лживо 2) несправе д- ливо ; см. хъило",,Maiia Alimova,Khalilov 2024,adverb
Tsez,dido1241,6845,7310,ХЪ,χ-ʔ,"’ИЛОВ 1) неправильный, не- верный, лживый 2) несправедл и- вый; см. хъилов, хъ ʼилóрси",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6846,7311,ХЪʼИЛОЗÓХЪ,χ-Ъʼ-i-l-o-z-Ó-χ-ʔ,нареч. 1) наоборот 2) шиворот -навыворот ( о детской привычке одевать обувь неправиль - но; см. хъилозохъ,,Maiia Alimova,Khalilov 2024,adverb
Tsez,dido1241,6847,7312,ХЪʼИЛОРСИ,χ-Ъʼ-i-l-o-r-s-i,"1) неверный, лж и- вый 2) несправедливый; см. хъʼи- лов",,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6848,7313,ХЪʼИЛI/Á,χ-Ъʼ-i-l-Á,"(-их, -ис, -ан, -о) 1) напоминать 2) упрекать кого-л., тикать вглаза","(-их, -ис, -ан, -о)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6848,7314,ХЪʼИЛI/Á,χ-Ъʼ-i-l-Á,"(-ух, -ус, -ан, -о) 1) подпилить 2) надрезать, подр е- зать; см. анлIа, патI бода, анлIи бода","(-ух, -ус, -ан, -о)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6849,7315,ХЪ,χ-ʔ,"’ИЛIИ́Н/И IV (-ǟ, -ис, -иби) упрек","(-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6849,7316,ХЪ,χ-ʔ,"’ИЛIИР/Á (-хо, -си, -ан -ø) понуд . упрекать , тикать в глаза","(-хо, -си, -ан -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6849,7317,ХЪ,χ-ʔ,"’ИЛIИРЕР/Á (-хо, -си, -ан -ø) понуд. II от хъʼилI а1","(-хо, -си, -ан -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6850,7318,ХЪʼИЛI УР/Á,χ-Ъʼ-i-l u-r-Á,"(-хо, -си, -ан, -ø) понуд . 1) подпилить 2) надрезать, подрезать; подрезать","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6851,7319,ХЪʼИЛI УРЕР/Á,χ-Ъʼ-i-l u-r-e-r-Á,"(-хо, -си, -ан, -ø) понуд. II от хъилIа2","(-хо, -си, -ан, -ø)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6852,7320,ХЪ,χ-ʔ,"’ИЛIУР/И II (-ǟ, -ис, -иби) 1) ступенька 2) небольшой обрыв","(-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6852,7321,ХЪ,χ-ʔ,’ИПОНО тупой; хъ’ипоно гIо тупой топор ; см. гутоно,,Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6853,7322,ХЪʼИРИ́ЧI/ХЪʼЕРÉЧI,χ-Ъʼ-i-r-И́-tʃ-χ-Ъʼ-e-r-É-tʃ,"IV ( -йа, -йос, -йаби ) ножницы; реже хъʼи - ричI большие ножницы; хъʼе- речIйос ачIуби кольца ножницы; хъʼири чIйод кагъат йечIва резать бумагу ножницами","IV ( -йа, -йос, -йаби )",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6854,7323,ХЪʼИЦ/И// ХЪʼЕЦ /И,χ-Ъʼ-i-ts-i  χ-Ъʼ-e-ts i,"IV ( -ā, - ос//-ес, -би) подушка; кокору хъʼици мягкая подушка; хIулимос хъʼици пуховая подушка; хъʼици - кьорси (//хъʼицокьорси/ хъʼицос) лъел наволочка; къʼимелI хъʼици эра класть подушку под голову; ср. хъʼилIзи ген.; хъéцIи, хъʼилIци (мок.); см. хъици","IV ( -ā, - ос//-ес, -би)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6855,7324,ХЪʼИЦОКЬÓРС/И,χ-Ъʼ-i-ts-o-k-Ó-r-s-i,"IV ( -ǟ, -ис, -иби) наволочка; мок хъʼилци - кьÓрси; см. астар, хъицикьорси ,","IV ( -ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6856,7325,ХЪ,χ-ʔ,"’И́Ч/И IV (-ǟ, -ис, -иби) уро- жай ( зерна ); см. хъи́ч и чI азу","(-ǟ, -ис, -иби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6857,7326,ХЪʼИЧИМÓХЪ/У,χ-Ъʼ-i-tʃ-i-m-Ó-χ-ʔ-u,"IV ( -ā, -ус, -уби) зернохранилище; см. бокьи, коборо, хъичIимохъу","IV ( -ā, -ус, -уби)",Maiia Alimova,Khalilov 2024,NaN
Tsez,dido1241,6858,7327,ХЪʼИШÓД//ХЪЕШÓД,χ-Ъʼ-i-ʃ-Ó-d χ-ʔ-e-ʃ-Ó-d,"нареч. в обед, в обеденное время; ди хъ е- шод ишси я обедал; хIалтIи лъӣйс хъешод работа кончилась в обед",,Maiia Alimova,Khalilov 2024,adverb
